temperature,precipitation,wind_speed,delay_hours,risk_score,risk_level
13.7,7.8,1.0,0.0,0.0,low
-3.9,12.3,49.9,4.5,0.1875,low
10.1,1.1,6.1,0.0,0.0,low
3.0,10.1,27.1,5.4,0.225,low
-0.6,17.4,39.5,6.6,0.27499999999999997,low
38.1,4.3,10.1,3.1,0.12916666666666668,low
22.0,8.5,24.3,0.0,0.0,low
27.8,18.8,30.4,6.6,0.27499999999999997,low
9.2,8.6,8.0,0.0,0.0,low
12.7,7.2,38.9,1.3,0.05416666666666667,low
5.7,8.8,15.0,0.0,0.0,low
-0.6,10.4,10.6,5.7,0.23750000000000002,low
3.1,12.6,27.9,3.6,0.15,low
30.9,16.0,20.5,3.8,0.15833333333333333,low
25.5,9.0,46.0,3.5,0.14583333333333334,low
19.6,16.3,44.0,5.3,0.22083333333333333,low
16.4,10.7,24.2,4.5,0.1875,low
36.5,6.8,18.0,2.9,0.12083333333333333,low
-1.7,13.2,16.3,3.7,0.15416666666666667,low
7.6,14.4,13.4,2.2,0.09166666666666667,low
10.7,11.2,27.2,4.0,0.16666666666666666,low
30.2,1.1,40.2,4.8,0.19999999999999998,low
39.7,3.4,15.5,3.8,0.15833333333333333,low
5.8,5.7,9.5,0.0,0.0,low
34.3,5.7,23.8,0.0,0.0,low
32.4,13.5,3.5,4.3,0.17916666666666667,low
5.1,0.4,35.1,1.6,0.06666666666666667,low
13.0,15.1,25.9,2.4,0.09999999999999999,low
13.4,5.3,24.8,0.0,0.0,low
39.0,6.2,15.0,1.7,0.07083333333333333,low
3.1,10.6,45.2,8.6,0.35833333333333334,medium
31.0,4.3,4.5,0.0,0.0,low
10.0,17.7,43.5,3.2,0.13333333333333333,low
27.9,1.7,18.8,0.0,0.0,low
13.9,8.9,44.0,1.0,0.041666666666666664,low
21.0,17.0,36.4,7.5,0.3125,medium
32.5,12.3,5.2,5.8,0.24166666666666667,low
31.2,5.8,41.6,2.9,0.12083333333333333,low
34.0,8.4,34.1,5.0,0.20833333333333334,low
-2.3,14.1,1.6,3.9,0.1625,low
26.1,19.5,6.7,3.0,0.125,low
1.3,17.9,31.8,6.6,0.27499999999999997,low
13.7,6.8,33.1,2.2,0.09166666666666667,low
19.7,20.0,37.3,6.6,0.27499999999999997,low
13.1,0.1,36.0,1.2,0.049999999999999996,low
18.4,0.6,33.0,2.9,0.12083333333333333,low
39.8,16.5,38.3,10.0,0.4166666666666667,medium
1.1,4.0,28.8,0.0,0.0,low
25.4,1.2,13.0,0.0,0.0,low
12.8,4.7,45.6,2.3,0.09583333333333333,low
1.0,8.5,0.9,0.0,0.0,low
2.1,14.6,18.3,4.6,0.19166666666666665,low
37.7,12.5,36.4,10.7,0.4458333333333333,medium
34.6,4.8,21.4,0.0,0.0,low
35.8,10.1,1.2,5.3,0.22083333333333333,low
39.6,18.5,3.3,4.7,0.19583333333333333,low
4.4,16.3,32.4,7.2,0.3,low
11.0,6.5,48.2,1.4,0.05833333333333333,low
25.1,19.6,27.6,3.4,0.14166666666666666,low
16.8,14.2,25.3,4.2,0.17500000000000002,low
13.8,1.2,15.9,0.0,0.0,low
11.1,0.7,12.8,0.0,0.0,low
21.7,3.4,1.0,0.0,0.0,low
20.9,14.6,13.6,4.7,0.19583333333333333,low
2.3,3.7,22.5,0.0,0.0,low
16.2,10.2,9.9,3.8,0.15833333333333333,low
19.9,1.9,4.4,0.0,0.0,low
20.7,18.4,35.9,7.8,0.325,medium
4.5,6.9,44.7,3.4,0.14166666666666666,low
28.4,18.2,46.8,3.5,0.14583333333333334,low
-3.9,18.9,30.9,10.2,0.425,medium
11.0,0.1,2.6,0.0,0.0,low
30.1,9.3,37.0,4.5,0.1875,low
20.4,0.5,5.5,0.0,0.0,low
6.8,18.2,33.5,8.0,0.3333333333333333,medium
26.3,10.4,39.0,3.7,0.15416666666666667,low
20.5,1.5,36.3,3.0,0.125,low
30.8,2.2,47.6,3.4,0.14166666666666666,low
28.1,7.7,36.9,4.0,0.16666666666666666,low
22.5,18.8,34.7,7.1,0.29583333333333334,low
17.0,13.9,13.1,5.2,0.21666666666666667,low
1.0,17.4,46.2,8.9,0.37083333333333335,medium
6.8,7.3,9.0,0.0,0.0,low
13.9,0.9,45.2,3.5,0.14583333333333334,low
22.0,19.5,15.6,2.1,0.08750000000000001,low
18.1,0.3,6.5,0.0,0.0,low
8.0,19.0,41.3,8.0,0.3333333333333333,medium
-4.7,7.4,0.1,0.0,0.0,low
17.3,0.2,41.6,2.2,0.09166666666666667,low
7.9,13.8,13.1,5.5,0.22916666666666666,low
28.1,19.6,44.2,6.2,0.25833333333333336,low
-3.9,19.3,34.6,9.2,0.3833333333333333,medium
21.3,3.2,33.3,1.0,0.041666666666666664,low
37.4,3.6,18.3,1.5,0.0625,low
2.8,11.3,3.0,3.9,0.1625,low
16.2,12.7,41.5,6.8,0.2833333333333333,low
-0.9,14.8,8.5,5.8,0.24166666666666667,low
23.2,3.6,18.6,0.0,0.0,low
19.8,19.2,30.0,2.8,0.11666666666666665,low
13.3,12.8,24.1,5.9,0.24583333333333335,low
18.5,16.9,9.9,6.0,0.25,low
35.3,10.8,7.0,8.4,0.35000000000000003,medium
3.8,8.3,6.2,0.0,0.0,low
-4.0,19.5,43.2,5.7,0.23750000000000002,low
33.8,11.6,1.6,2.7,0.1125,low
21.0,17.3,48.9,8.3,0.3458333333333334,medium
35.1,19.1,9.9,6.8,0.2833333333333333,low
21.9,13.5,5.5,5.4,0.225,low
31.5,11.0,28.8,4.8,0.19999999999999998,low
14.3,0.1,4.0,0.0,0.0,low
28.7,0.8,30.1,3.6,0.15,low
36.1,4.0,42.5,6.9,0.28750000000000003,low
20.7,3.7,2.4,0.0,0.0,low
3.1,5.1,40.0,2.9,0.12083333333333333,low
7.1,6.1,19.7,0.0,0.0,low
3.9,7.2,8.0,0.0,0.0,low
6.1,8.4,8.8,0.0,0.0,low
8.8,2.0,45.9,1.1,0.04583333333333334,low
20.0,0.8,5.5,0.0,0.0,low
21.5,13.5,43.3,8.9,0.37083333333333335,medium
14.2,10.7,27.2,2.3,0.09583333333333333,low
22.7,8.9,2.0,0.0,0.0,low
-1.3,12.7,23.2,4.3,0.17916666666666667,low
-1.0,16.6,40.9,8.2,0.3416666666666666,medium
2.7,8.6,36.3,3.9,0.1625,low
18.3,12.8,24.4,5.0,0.20833333333333334,low
4.6,19.1,43.0,6.8,0.2833333333333333,low
7.7,16.8,6.0,5.0,0.20833333333333334,low
13.0,8.5,45.5,1.8,0.075,low
31.5,12.9,42.3,6.7,0.2791666666666667,low
-4.4,3.5,35.4,4.0,0.16666666666666666,low
24.2,11.2,40.9,7.4,0.30833333333333335,medium
25.1,19.6,27.2,5.0,0.20833333333333334,low
30.9,10.4,33.8,6.4,0.26666666666666666,low
37.0,18.6,28.0,4.3,0.17916666666666667,low
-4.1,8.1,17.8,0.0,0.0,low
1.9,20.0,28.4,5.2,0.21666666666666667,low
34.9,11.6,12.9,2.7,0.1125,low
15.6,0.8,22.0,0.0,0.0,low
20.4,11.7,14.0,5.9,0.24583333333333335,low
24.8,5.5,6.1,0.0,0.0,low
25.6,0.6,16.1,0.0,0.0,low
36.9,16.4,42.6,10.4,0.43333333333333335,medium
39.9,5.5,19.1,3.2,0.13333333333333333,low
27.4,15.9,37.4,6.6,0.27499999999999997,low
7.9,5.8,8.8,0.0,0.0,low
34.6,3.9,21.2,0.0,0.0,low
-2.8,19.5,5.7,2.0,0.08333333333333333,low
5.4,7.2,6.9,0.0,0.0,low
35.4,12.0,30.9,10.5,0.4375,medium
6.5,12.2,30.4,7.7,0.32083333333333336,medium
4.9,11.2,10.7,4.8,0.19999999999999998,low
1.2,18.3,23.7,5.8,0.24166666666666667,low
33.7,13.5,43.2,6.7,0.2791666666666667,low
17.5,8.1,8.7,0.0,0.0,low
25.4,17.2,1.0,4.2,0.17500000000000002,low
5.8,3.6,32.6,3.3,0.13749999999999998,low
29.1,10.9,2.7,4.2,0.17500000000000002,low
29.2,19.0,49.0,6.3,0.2625,low
9.1,12.5,30.5,4.4,0.18333333333333335,low
13.5,16.3,23.5,3.9,0.1625,low
4.4,13.1,21.5,2.0,0.08333333333333333,low
38.9,16.8,28.7,6.4,0.26666666666666666,low
24.1,18.9,4.5,2.8,0.11666666666666665,low
37.1,5.5,46.5,2.9,0.12083333333333333,low
8.7,3.4,31.3,2.8,0.11666666666666665,low
30.2,9.7,9.2,0.0,0.0,low
29.5,14.0,28.1,4.4,0.18333333333333335,low
26.1,4.5,6.7,0.0,0.0,low
38.5,0.1,0.9,3.2,0.13333333333333333,low
12.7,6.9,31.5,4.6,0.19166666666666665,low
0.9,19.4,32.4,8.0,0.3333333333333333,medium
25.2,13.9,29.2,5.6,0.2333333333333333,low
27.8,8.0,9.2,0.0,0.0,low
20.9,3.9,30.2,4.2,0.17500000000000002,low
4.3,7.1,2.8,0.0,0.0,low
17.7,3.4,30.5,1.1,0.04583333333333334,low
9.0,2.1,27.7,0.0,0.0,low
14.2,18.1,32.8,7.6,0.31666666666666665,medium
24.0,20.0,44.8,8.5,0.3541666666666667,medium
28.5,3.3,42.5,2.7,0.1125,low
5.5,1.1,49.0,2.8,0.11666666666666665,low
13.2,6.6,48.8,3.0,0.125,low
7.1,9.2,38.6,1.9,0.07916666666666666,low
3.9,4.1,47.8,3.2,0.13333333333333333,low
30.3,6.0,43.4,1.8,0.075,low
35.9,4.0,36.4,2.2,0.09166666666666667,low
11.7,15.5,3.8,3.6,0.15,low
28.8,14.3,2.5,3.7,0.15416666666666667,low
35.4,12.7,41.9,12.9,0.5375,medium
33.1,7.7,24.5,0.0,0.0,low
3.2,18.2,40.7,9.5,0.3958333333333333,medium
38.0,19.4,15.6,6.8,0.2833333333333333,low
12.0,3.5,19.9,0.0,0.0,low
10.3,4.5,35.0,3.1,0.12916666666666668,low
-2.2,10.5,45.8,5.9,0.24583333333333335,low
16.9,1.8,4.4,0.0,0.0,low
-0.1,8.7,43.1,4.7,0.19583333333333333,low
6.2,11.6,39.7,6.0,0.25,low
9.3,10.4,15.8,4.9,0.2041666666666667,low
31.4,6.6,17.8,0.0,0.0,low
34.4,10.8,2.3,6.0,0.25,low
8.6,19.2,0.8,6.0,0.25,low
33.6,4.1,23.9,0.0,0.0,low
33.6,13.1,4.8,5.1,0.2125,low
29.4,0.9,9.7,0.0,0.0,low
1.6,1.3,42.3,2.0,0.08333333333333333,low
26.1,11.0,28.6,2.3,0.09583333333333333,low
37.5,2.1,31.7,5.6,0.2333333333333333,low
25.7,0.4,9.4,0.0,0.0,low
9.9,3.4,41.4,2.8,0.11666666666666665,low
17.5,11.3,43.4,6.7,0.2791666666666667,low
24.1,14.1,26.2,3.3,0.13749999999999998,low
18.0,4.0,45.6,1.6,0.06666666666666667,low
0.4,13.4,42.2,8.3,0.3458333333333334,medium
9.0,3.6,36.6,1.2,0.049999999999999996,low
31.1,12.3,36.7,5.9,0.24583333333333335,low
33.8,8.2,5.3,0.0,0.0,low
1.2,13.1,13.5,3.5,0.14583333333333334,low
37.9,19.9,3.3,5.9,0.24583333333333335,low
9.8,18.8,0.4,2.7,0.1125,low
24.8,0.1,7.9,0.0,0.0,low
28.8,17.7,44.0,5.8,0.24166666666666667,low
31.5,1.3,12.0,0.0,0.0,low
37.6,19.1,48.5,11.6,0.48333333333333334,medium
9.1,5.6,29.9,0.0,0.0,low
33.6,7.6,11.9,0.0,0.0,low
0.9,1.8,24.9,0.0,0.0,low
26.7,2.2,11.0,0.0,0.0,low
28.4,14.5,49.2,5.7,0.23750000000000002,low
25.5,18.9,42.4,7.0,0.2916666666666667,low
6.4,12.2,1.3,2.2,0.09166666666666667,low
34.3,14.3,47.4,7.4,0.30833333333333335,medium
2.6,15.2,36.1,5.1,0.2125,low
-2.6,5.3,4.1,0.0,0.0,low
27.3,0.9,33.5,4.9,0.2041666666666667,low
16.4,0.0,32.3,5.0,0.20833333333333334,low
33.2,7.0,10.9,0.0,0.0,low
12.3,4.8,37.9,3.5,0.14583333333333334,low
2.6,1.2,4.4,0.0,0.0,low
32.6,3.6,24.5,0.0,0.0,low
19.7,2.5,0.5,0.0,0.0,low
3.5,18.3,48.4,8.5,0.3541666666666667,medium
27.4,2.8,37.6,1.6,0.06666666666666667,low
18.0,10.8,7.9,2.6,0.10833333333333334,low
22.2,11.9,17.1,3.9,0.1625,low
15.7,10.9,8.0,4.7,0.19583333333333333,low
32.3,2.0,38.3,3.8,0.15833333333333333,low
32.3,6.4,2.9,0.0,0.0,low
26.9,1.0,42.0,2.7,0.1125,low
-0.3,7.9,47.1,1.1,0.04583333333333334,low
32.7,3.8,33.8,1.9,0.07916666666666666,low
25.2,11.2,10.6,5.2,0.21666666666666667,low
26.4,13.9,18.0,4.0,0.16666666666666666,low
11.3,10.6,23.9,2.0,0.08333333333333333,low
34.6,8.7,30.2,1.9,0.07916666666666666,low
27.6,7.7,33.4,2.5,0.10416666666666667,low
0.1,16.8,27.7,5.0,0.20833333333333334,low
13.4,4.4,17.6,0.0,0.0,low
34.9,14.7,44.5,7.0,0.2916666666666667,low
-2.9,15.1,4.1,3.1,0.12916666666666668,low
38.3,8.4,23.3,1.3,0.05416666666666667,low
25.6,5.9,38.8,4.0,0.16666666666666666,low
23.4,9.4,3.0,0.0,0.0,low
7.2,1.9,35.3,2.6,0.10833333333333334,low
6.2,0.9,41.0,2.6,0.10833333333333334,low
37.4,2.2,33.0,3.9,0.1625,low
8.4,3.7,0.6,0.0,0.0,low
29.9,10.1,9.0,4.5,0.1875,low
12.7,17.0,17.1,5.5,0.22916666666666666,low
1.3,4.7,11.7,0.0,0.0,low
-4.5,18.7,48.1,5.2,0.21666666666666667,low
19.5,19.1,32.6,7.3,0.30416666666666664,medium
38.9,19.2,14.8,5.5,0.22916666666666666,low
11.6,16.8,46.5,9.1,0.37916666666666665,medium
11.1,7.3,37.0,4.9,0.2041666666666667,low
10.5,1.5,14.2,0.0,0.0,low
18.4,11.4,18.9,4.9,0.2041666666666667,low
14.8,11.2,10.0,4.8,0.19999999999999998,low
34.6,17.0,48.6,4.0,0.16666666666666666,low
17.7,19.9,25.9,5.1,0.2125,low
17.8,10.2,44.8,5.1,0.2125,low
1.2,6.9,17.3,0.0,0.0,low
39.2,3.7,43.0,5.6,0.2333333333333333,low
6.2,0.1,2.7,0.0,0.0,low
-1.7,10.2,49.1,5.9,0.24583333333333335,low
24.8,11.1,45.6,10.3,0.4291666666666667,medium
21.8,16.5,18.2,5.7,0.23750000000000002,low
13.7,10.1,38.7,6.0,0.25,low
14.0,18.3,37.6,8.4,0.35000000000000003,medium
30.3,12.6,45.1,4.9,0.2041666666666667,low
3.8,16.8,15.4,2.6,0.10833333333333334,low
31.9,3.0,23.3,0.0,0.0,low
24.2,17.1,43.2,4.3,0.17916666666666667,low
13.9,13.5,38.9,9.3,0.3875,medium
15.6,3.4,19.7,0.0,0.0,low
6.5,3.8,42.3,1.5,0.0625,low
28.8,18.5,2.3,5.7,0.23750000000000002,low
18.1,0.6,39.1,1.2,0.049999999999999996,low
9.4,9.3,10.3,0.0,0.0,low
21.8,6.3,14.3,0.0,0.0,low
39.8,13.3,24.7,5.5,0.22916666666666666,low
14.6,16.8,22.5,5.5,0.22916666666666666,low
36.4,7.2,26.0,2.1,0.08750000000000001,low
10.5,8.5,27.2,0.0,0.0,low
-2.5,19.6,16.6,2.8,0.11666666666666665,low
4.2,15.7,8.8,4.6,0.19166666666666665,low
13.8,17.9,38.4,5.9,0.24583333333333335,low
4.9,8.8,20.0,0.0,0.0,low
-5.0,4.7,25.3,0.0,0.0,low
36.2,8.2,32.2,6.0,0.25,low
33.0,14.3,45.5,7.7,0.32083333333333336,medium
28.4,2.2,35.4,2.2,0.09166666666666667,low
2.6,5.4,2.3,0.0,0.0,low
0.4,0.9,41.9,2.0,0.08333333333333333,low
-2.0,8.6,49.5,1.5,0.0625,low
27.6,16.5,23.6,4.0,0.16666666666666666,low
36.8,0.5,48.5,6.7,0.2791666666666667,low
14.4,13.5,27.4,5.4,0.225,low
0.4,18.6,23.0,2.0,0.08333333333333333,low
18.1,4.7,16.6,0.0,0.0,low
10.7,13.9,32.9,6.3,0.2625,low
11.9,19.5,11.5,3.2,0.13333333333333333,low
23.0,19.2,5.2,2.9,0.12083333333333333,low
27.3,4.7,1.4,0.0,0.0,low
-0.0,2.0,14.6,0.0,0.0,low
-3.4,3.0,19.8,0.0,0.0,low
39.7,14.0,27.6,5.1,0.2125,low
5.5,14.5,14.6,3.1,0.12916666666666668,low
-2.6,13.5,49.2,8.4,0.35000000000000003,medium
3.5,6.7,14.6,0.0,0.0,low
-3.2,3.4,22.0,0.0,0.0,low
12.6,11.6,5.2,4.9,0.2041666666666667,low
31.1,9.7,13.0,0.0,0.0,low
10.4,14.6,2.4,5.9,0.24583333333333335,low
15.0,8.8,28.0,0.0,0.0,low
25.4,6.8,37.6,1.4,0.05833333333333333,low
17.9,5.9,9.8,0.0,0.0,low
33.8,4.2,18.4,0.0,0.0,low
34.0,5.3,0.8,0.0,0.0,low
-4.6,1.9,42.0,1.7,0.07083333333333333,low
30.0,6.9,39.0,4.8,0.19999999999999998,low
15.7,0.7,3.2,0.0,0.0,low
39.5,3.7,18.2,3.8,0.15833333333333333,low
16.7,14.9,47.8,8.5,0.3541666666666667,medium
39.4,6.5,19.6,3.9,0.1625,low
29.0,13.4,26.3,5.0,0.20833333333333334,low
6.2,14.3,17.8,5.7,0.23750000000000002,low
19.2,11.6,29.8,3.6,0.15,low
39.6,19.2,48.9,11.9,0.49583333333333335,medium
33.6,0.4,49.9,3.1,0.12916666666666668,low
-0.6,14.8,38.7,6.8,0.2833333333333333,low
26.8,19.2,20.2,5.5,0.22916666666666666,low
10.6,17.2,24.7,5.5,0.22916666666666666,low
-4.7,3.4,17.8,0.0,0.0,low
13.2,6.5,49.3,1.6,0.06666666666666667,low
5.6,3.4,35.4,1.8,0.075,low
31.8,12.0,22.4,3.5,0.14583333333333334,low
10.2,14.2,0.6,6.0,0.25,low
32.2,6.3,26.0,0.0,0.0,low
-5.0,10.8,49.2,5.3,0.22083333333333333,low
8.9,13.8,26.2,4.1,0.1708333333333333,low
5.9,8.4,9.1,0.0,0.0,low
5.5,17.1,1.1,4.7,0.19583333333333333,low
-1.9,15.4,17.7,3.2,0.13333333333333333,low
3.4,1.3,45.9,1.2,0.049999999999999996,low
20.0,12.4,49.8,8.9,0.37083333333333335,medium
8.1,4.7,47.3,4.5,0.1875,low
13.8,11.2,36.5,6.0,0.25,low
12.0,19.1,27.9,2.3,0.09583333333333333,low
34.4,17.6,29.5,3.4,0.14166666666666666,low
35.7,8.1,26.9,3.4,0.14166666666666666,low
17.2,5.8,35.4,4.1,0.1708333333333333,low
9.9,4.7,20.9,0.0,0.0,low
-0.2,10.7,33.5,6.7,0.2791666666666667,low
37.9,2.3,6.1,1.9,0.07916666666666666,low
-2.3,11.0,13.3,4.4,0.18333333333333335,low
8.4,0.0,41.8,2.5,0.10416666666666667,low
8.4,6.5,45.2,3.9,0.1625,low
9.4,4.4,27.0,0.0,0.0,low
2.4,19.4,1.6,5.4,0.225,low
30.2,14.5,46.3,6.4,0.26666666666666666,low
0.5,7.0,35.1,3.0,0.125,low
23.6,1.9,20.7,0.0,0.0,low
0.6,10.3,29.9,4.4,0.18333333333333335,low
-1.8,4.3,21.5,0.0,0.0,low
35.9,10.7,23.3,5.0,0.20833333333333334,low
3.6,16.7,44.3,7.5,0.3125,medium
32.0,12.3,8.1,5.5,0.22916666666666666,low
19.5,12.7,5.2,5.3,0.22083333333333333,low
-1.5,10.8,0.1,2.5,0.10416666666666667,low
38.0,18.5,15.7,8.1,0.33749999999999997,medium
6.1,18.6,7.4,3.1,0.12916666666666668,low
33.7,10.3,11.0,3.3,0.13749999999999998,low
2.6,6.1,0.6,0.0,0.0,low
33.4,9.2,11.4,0.0,0.0,low
-4.4,3.7,16.6,0.0,0.0,low
18.0,12.7,1.6,3.2,0.13333333333333333,low
29.6,10.0,30.4,3.2,0.13333333333333333,low
37.1,2.1,28.4,2.0,0.08333333333333333,low
35.9,4.0,4.9,3.4,0.14166666666666666,low
31.9,9.6,29.8,0.0,0.0,low
35.0,17.8,49.9,5.8,0.24166666666666667,low
4.0,11.3,47.2,7.1,0.29583333333333334,low
7.8,13.6,0.1,3.5,0.14583333333333334,low
8.0,6.8,39.8,1.7,0.07083333333333333,low
12.0,11.4,17.7,4.1,0.1708333333333333,low
12.7,8.9,3.2,0.0,0.0,low
19.5,13.2,14.8,4.7,0.19583333333333333,low
2.2,1.0,16.1,0.0,0.0,low
26.1,9.9,26.2,0.0,0.0,low
2.5,5.9,33.1,3.0,0.125,low
9.0,6.5,37.5,2.3,0.09583333333333333,low
17.7,19.2,12.3,4.0,0.16666666666666666,low
30.8,3.7,16.1,0.0,0.0,low
28.3,6.2,15.4,0.0,0.0,low
24.0,10.2,18.1,4.6,0.19166666666666665,low
2.0,17.3,50.0,7.4,0.30833333333333335,medium
19.6,8.3,38.9,4.2,0.17500000000000002,low
-1.1,14.9,48.7,5.6,0.2333333333333333,low
12.0,17.1,34.7,7.3,0.30416666666666664,medium
13.6,6.2,20.3,0.0,0.0,low
-3.2,7.9,19.5,0.0,0.0,low
7.3,7.1,24.4,0.0,0.0,low
38.0,16.7,20.8,6.7,0.2791666666666667,low
37.9,0.9,41.4,4.7,0.19583333333333333,low
10.9,6.2,23.3,0.0,0.0,low
-3.1,13.6,14.8,4.0,0.16666666666666666,low
3.1,11.3,38.7,4.2,0.17500000000000002,low
12.6,8.7,42.7,2.4,0.09999999999999999,low
37.7,10.8,21.0,7.2,0.3,low
1.4,4.0,33.4,2.1,0.08750000000000001,low
29.4,8.6,2.9,0.0,0.0,low
-0.1,10.0,26.5,0.0,0.0,low
39.2,18.0,2.2,6.2,0.25833333333333336,low
12.2,5.2,1.5,0.0,0.0,low
29.9,17.4,30.6,5.6,0.2333333333333333,low
10.4,12.9,15.2,4.1,0.1708333333333333,low
23.2,0.4,37.1,4.5,0.1875,low
3.6,14.5,44.8,6.1,0.25416666666666665,low
1.6,0.7,7.0,0.0,0.0,low
37.2,19.9,36.2,11.5,0.4791666666666667,medium
36.3,17.5,25.7,6.9,0.28750000000000003,low
34.9,5.9,5.6,0.0,0.0,low
23.1,5.1,32.6,2.2,0.09166666666666667,low
31.4,7.6,30.5,1.8,0.075,low
-1.9,7.1,25.8,0.0,0.0,low
10.1,7.4,46.3,3.8,0.15833333333333333,low
9.1,6.4,26.1,0.0,0.0,low
23.6,12.4,49.5,6.1,0.25416666666666665,low
11.0,3.3,25.5,0.0,0.0,low
1.7,16.9,5.8,5.5,0.22916666666666666,low
21.8,16.2,23.5,2.6,0.10833333333333334,low
31.6,9.5,9.1,0.0,0.0,low
12.2,17.1,29.9,4.3,0.17916666666666667,low
1.0,4.9,34.7,1.0,0.041666666666666664,low
3.9,0.4,23.4,0.0,0.0,low
5.7,12.4,4.9,3.4,0.14166666666666666,low
8.5,9.2,23.4,0.0,0.0,low
23.9,11.3,4.1,4.2,0.17500000000000002,low
22.0,18.0,34.1,8.5,0.3541666666666667,medium
26.3,19.4,39.5,7.6,0.31666666666666665,medium
11.3,12.7,48.1,7.7,0.32083333333333336,medium
32.1,15.3,7.4,2.6,0.10833333333333334,low
4.2,1.7,26.6,0.0,0.0,low
16.1,3.2,28.4,0.0,0.0,low
31.0,14.7,46.1,6.7,0.2791666666666667,low
3.1,8.6,31.4,2.6,0.10833333333333334,low
-0.1,8.9,7.3,0.0,0.0,low
34.8,6.2,21.8,0.0,0.0,low
10.4,12.1,32.7,7.9,0.32916666666666666,medium
25.8,3.7,35.0,4.2,0.17500000000000002,low
-3.9,12.5,43.2,10.2,0.425,medium
26.1,3.5,9.0,0.0,0.0,low
9.2,1.3,47.6,4.1,0.1708333333333333,low
-2.5,6.6,3.0,0.0,0.0,low
22.4,4.6,49.2,2.4,0.09999999999999999,low
5.8,17.8,42.9,8.5,0.3541666666666667,medium
12.4,1.1,33.0,3.8,0.15833333333333333,low
-1.4,3.5,36.7,2.2,0.09166666666666667,low
1.6,11.0,3.6,3.4,0.14166666666666666,low
8.4,9.6,2.1,0.0,0.0,low
-1.0,0.9,5.1,0.0,0.0,low
36.0,0.1,4.4,1.1,0.04583333333333334,low
-4.7,19.8,27.4,2.7,0.1125,low
16.8,13.2,10.8,5.7,0.23750000000000002,low
0.5,7.3,43.0,2.1,0.08750000000000001,low
8.8,9.4,22.3,0.0,0.0,low
36.7,5.3,34.8,3.8,0.15833333333333333,low
2.3,6.9,32.6,2.7,0.1125,low
38.5,13.0,16.0,5.8,0.24166666666666667,low
4.3,17.7,12.2,3.2,0.13333333333333333,low
28.4,3.7,17.1,0.0,0.0,low
19.6,16.8,39.8,8.0,0.3333333333333333,medium
34.8,2.4,29.3,0.0,0.0,low
19.9,4.3,12.7,0.0,0.0,low
19.1,0.7,40.9,3.9,0.1625,low
3.8,2.8,2.7,0.0,0.0,low
2.5,18.3,35.0,7.2,0.3,low
36.2,9.2,22.0,2.9,0.12083333333333333,low
9.8,1.6,36.6,1.9,0.07916666666666666,low
11.7,19.2,46.4,3.4,0.14166666666666666,low
29.2,17.6,37.5,6.4,0.26666666666666666,low
10.2,15.1,22.1,5.6,0.2333333333333333,low
37.8,18.7,7.5,7.2,0.3,low
28.2,4.4,40.3,3.4,0.14166666666666666,low
21.9,16.7,23.0,4.8,0.19999999999999998,low
34.6,13.8,3.8,2.1,0.08750000000000001,low
-2.8,17.4,36.0,5.2,0.21666666666666667,low
6.6,15.9,14.6,2.7,0.1125,low
15.9,6.9,2.4,0.0,0.0,low
5.2,15.5,45.1,7.8,0.325,medium
28.5,5.2,24.2,0.0,0.0,low
36.4,6.6,14.0,2.7,0.1125,low
14.1,2.2,35.8,1.5,0.0625,low
10.4,18.7,44.3,3.7,0.15416666666666667,low
38.3,5.8,0.0,1.9,0.07916666666666666,low
15.0,10.4,34.4,8.2,0.3416666666666666,medium
17.0,7.8,38.4,4.5,0.1875,low
10.8,19.2,10.5,5.4,0.225,low
35.9,6.7,24.5,2.7,0.1125,low
20.6,15.6,4.5,3.5,0.14583333333333334,low
29.3,17.1,37.3,5.1,0.2125,low
31.5,8.7,42.4,1.9,0.07916666666666666,low
10.4,7.6,5.4,0.0,0.0,low
14.5,15.0,40.8,4.4,0.18333333333333335,low
33.2,18.3,38.6,8.4,0.35000000000000003,medium
11.3,15.1,17.3,5.9,0.24583333333333335,low
30.7,4.5,34.5,3.4,0.14166666666666666,low
37.3,17.8,0.0,7.6,0.31666666666666665,medium
23.0,7.8,46.6,4.5,0.1875,low
28.4,11.5,27.5,2.8,0.11666666666666665,low
31.2,16.6,31.0,9.5,0.3958333333333333,medium
33.0,3.8,33.2,4.0,0.16666666666666666,low
12.8,15.7,28.1,3.6,0.15,low
-2.7,11.9,42.8,8.5,0.3541666666666667,medium
13.1,17.9,30.5,7.9,0.32916666666666666,medium
25.3,3.4,45.4,3.0,0.125,low
15.3,8.4,29.1,0.0,0.0,low
28.7,16.7,8.6,2.8,0.11666666666666665,low
11.1,0.4,45.7,1.2,0.049999999999999996,low
23.6,2.2,34.1,4.8,0.19999999999999998,low
3.4,19.8,35.0,7.5,0.3125,medium
28.7,5.6,49.3,1.4,0.05833333333333333,low
19.6,19.5,3.8,3.2,0.13333333333333333,low
4.2,3.7,21.4,0.0,0.0,low
8.1,7.2,12.0,0.0,0.0,low
28.7,15.1,31.5,6.4,0.26666666666666666,low
16.7,13.2,40.3,6.1,0.25416666666666665,low
4.7,11.6,48.3,7.9,0.32916666666666666,medium
38.5,10.6,22.7,7.2,0.3,low
27.2,16.9,39.3,3.9,0.1625,low
38.1,4.7,45.9,5.9,0.24583333333333335,low
